potential_evapotranspiration,cloud_cover,precipitation,maximum_temperature,rain_days,minimum_temperature,vapour_pressure,ground_frost_frequency,diurnal_temperature_range,mean_temperature,soil_moisture,soil_mineral_fertilizers_nitrogen,soil_mineral_fertilizers_nitrogen_per_unit_area,soil_mineral_fertilizers_phosphorus,soil_mineral_fertilizers_phosphorus_per_unit_area,soil_mineral_fertilizers_potassium,soil_mineral_fertilizers_potassium_per_unit_area,soil_manure_applied_to_soils_nitrogen,soil_manure_applied_to_soils_nitrogen_per_unit_area,soil_manure_applied_to_soils_phosphorus,soil_manure_applied_to_soils_phosphorus_per_unit_area,soil_manure_applied_to_soils_potassium,soil_manure_applied_to_soils_potassium_per_unit_area,soil_atmospheric_deposition_nitrogen,soil_atmospheric_deposition_nitrogen_per_unit_area,soil_crop_removal_nitrogen,soil_crop_removal_nitrogen_per_unit_area,soil_crop_removal_phosphorus,soil_crop_removal_phosphorus_per_unit_area,soil_crop_removal_potassium,soil_crop_removal_potassium_per_unit_area,soil_biological_fixation_nitrogen,soil_biological_fixation_nitrogen_per_unit_area,soil_seed_nitrogen,soil_seed_nitrogen_per_unit_area,soil_seed_phosphorus,soil_seed_phosphorus_per_unit_area,soil_leaching_nitrogen,soil_leaching_nitrogen_per_unit_area,soil_volatilisation_nitrogen,soil_volatilisation_nitrogen_per_unit_area,satellite_NDVImean,satellite_NDVIstd,satellite_PETmean,satellite_PETstd,satellite_CHIRPSmean,satellite_CHIRPSstd
4.8,41.4,49.1,26.0,7.3,11.5,11.6,0.2,14.5,18.7,10.2291666666667,369450.0,26.2767,85543.2,6.0842,118623.6,8.437,48048.2672,3.4174,11040.44,0.7852,36186.4709,2.5737,76915.1558,5.4705,296928.2621,21.1187,50976.2754,3.6256,126573.7423,9.0024,36312.4592,2.5827,3556.0634,0.2529,725.186,0.0516,46149.6534,3.2823,124034.4802,8.8218,0.588024250020413,0.273707157978818,0.217220139810577,0.395630788737651,144.096421272525,62.781153771185
5.3,42.3,76.5,27.3,8.4,13.0,12.9,0.0,14.3,20.1,14.4339622641509,369450.0,26.2767,85543.2,6.0842,118623.6,8.437,48048.2672,3.4174,11040.44,0.7852,36186.4709,2.5737,76915.1558,5.4705,296928.2621,21.1187,50976.2754,3.6256,126573.7423,9.0024,36312.4592,2.5827,3556.0634,0.2529,725.186,0.0516,46149.6534,3.2823,124034.4802,8.8218,0.6069796604418028,0.2653925991013681,0.1895895214896106,0.42762208622362846,88.90045284833667,36.5258622264883
5.7,40.7,49.4,29.3,6.8,15.0,14.6,0.0,14.3,22.2,8.66666666666667,369450.0,26.2767,85543.2,6.0842,118623.6,8.437,48048.2672,3.4174,11040.44,0.7852,36186.4709,2.5737,76915.1558,5.4705,296928.2621,21.1187,50976.2754,3.6256,126573.7423,9.0024,36312.4592,2.5827,3556.0634,0.2529,725.186,0.0516,46149.6534,3.2823,124034.4802,8.8218,0.48730035479456374,0.2674231905267679,0.03150148398912528,0.3965425054948904,44.932048186979195,18.72494283559624
5.8,38.2,52.3,30.4,7.5,15.6,15.3,0.0,14.8,23.0,9.01724137931035,371700.0,26.3057,89192.52,6.3123,101890.8,7.211,46833.0236,3.3144,10736.2767,0.7598,35273.9013,2.4964,73063.5378,5.1708,308685.3331,21.8461,53243.2703,3.7681,132493.6538,9.3768,41656.3416,2.9481,3562.165,0.2521,726.752,0.0514,46536.6047,3.2935,125559.9071,8.8861,0.312894866434642,0.287316563245455,0.0211550146399792,0.391866413812113,32.1575005849211,18.9558662414548
5.1,41.9,63.5,30.1,8.7,16.4,16.9,0.0,13.7,23.2,12.4509803921569,371700.0,26.3057,89192.52,6.3123,101890.8,7.211,46833.0236,3.3144,10736.2767,0.7598,35273.9013,2.4964,73063.5378,5.1708,308685.3331,21.8461,53243.2703,3.7681,132493.6538,9.3768,41656.3416,2.9481,3562.165,0.2521,726.752,0.0514,46536.6047,3.2935,125559.9071,8.8861,0.120721935374162,0.29472187839685,-0.0335335830771945,0.435034154182767,12.2607166767129,15.0913896560667
4.0,42.2,85.9,27.5,9.4,14.3,15.5,0.0,13.2,20.9,21.475,371700.0,26.3057,89192.52,6.3123,101890.8,7.211,46833.0236,3.3144,10736.2767,0.7598,35273.9013,2.4964,73063.5378,5.1708,308685.3331,21.8461,53243.2703,3.7681,132493.6538,9.3768,41656.3416,2.9481,3562.165,0.2521,726.752,0.0514,46536.6047,3.2935,125559.9071,8.8861,0.0095663736668042,0.300656352270854,0.0218940642687154,0.445963434581433,6.88204619884579,9.38240037759127
3.1,34.2,33.6,24.3,5.5,10.1,12.4,0.7,14.2,17.2,10.8387096774194,371700.0,26.3057,89192.52,6.3123,101890.8,7.211,46833.0236,3.3144,10736.2767,0.7598,35273.9013,2.4964,73063.5378,5.1708,308685.3331,21.8461,53243.2703,3.7681,132493.6538,9.3768,41656.3372597708,2.9481,3562.165133795902,0.2521000097536713,726.7520151016428,0.05140000113665461,46536.60472058943,3.2935000122032276,125559.90701899075,8.886100021597482,-0.0392251537780466,0.313927005371715,-0.048831321106136,0.450246478185543,7.10775978334576,7.43133358032453
2.4,25.5,30.3,21.9,4.3,6.6,9.8,4.2,15.4,14.2,12.625,371700.0,26.3057,89192.52,6.3123,101890.8,7.211,46833.0236,3.3144,10736.2767,0.7598,35273.9013,2.4964,73063.5378,5.1708,308685.3331,21.8461,53243.2703,3.7681,132493.6538,9.3768,41656.337402096215,2.9481,3562.1652118665547,0.2521000148044994,726.7520428917733,0.05140000298971415,46536.60453717502,3.293499994878332,125559.90656708628,8.886099979536267,-0.04924806579572,0.30325438611664,0.0618353827732911,0.436090202760741,11.8127542024026,9.20202681479895
2.1,21.3,25.8,19.8,3.9,3.9,8.3,8.9,15.9,11.9,12.2857142857143,371700.0,26.3057,89192.52,6.3123,101890.8,7.211,46833.0236,3.3144,10736.2767,0.7598,35273.9013,2.4964,73063.5378,5.1708,308685.3331,21.8461,53243.2703,3.7681,132493.6538,9.3768,41656.33944084461,2.9481,3562.165150679613,0.2521000103288025,726.7520265658932,0.051400001856886375,46536.6045863884,3.293499996712175,125559.90665221232,8.886099981130583,0.03638065913433637,0.28682573952333673,0.09780230784609362,0.47226306983236793,33.598686971341145,15.459604581233663
2.3,15.9,10.6,20.0,2.5,2.8,7.5,11.4,17.1,11.4,4.60869565217391,371700.0,26.3057,89192.52,6.3123,101890.8,7.211,46833.0236,3.3144,10736.2767,0.7598,35273.9013,2.4964,73063.5378,5.1708,308685.3331,21.8461,53243.2703,3.7681,132493.6538,9.3768,41656.33900993783,2.9481,3562.165060054356,0.25210000444639163,726.7519996426759,0.05140000004563485,46536.60461170969,3.293499997445034,125559.9067520261,8.88609998533749,0.14185441896867335,0.30425635063238055,0.07992497218891077,0.4369970461759749,59.184988165377504,29.5257589019923
3.2,19.5,6.1,22.8,2.1,5.7,8.6,5.5,17.0,14.2,1.90625,371700.0,26.3057,89192.52,6.3123,101890.8,7.211,46833.0236,3.3144,10736.2767,0.7598,35273.9013,2.4964,73063.5378,5.1708,308685.3331,21.8461,53243.2703,3.7681,132493.6538,9.3768,41656.339755915644,2.9481,3562.1650627881977,0.2521000046184693,726.752013900528,0.05140000100652566,46536.604599485494,3.2934999966865077,125559.90673415789,8.886099984352624,0.276225815154307,0.335969855143942,0.18391299273156,0.412602190000941,70.2826638055626,41.7814038516627
3.7,39.1,49.2,22.5,6.9,8.8,10.0,1.6,13.8,15.6,13.2972972972973,371700.0,26.3057,89192.52,6.3123,101890.8,7.211,46833.0236,3.3144,10736.2767,0.7598,35273.9013,2.4964,73063.5378,5.1708,308685.3331,21.8461,53243.2703,3.7681,132493.6538,9.3768,41656.336446467874,2.9481,3562.1652187170585,0.25210001530771,726.7520436547002,0.05140000225362232,46536.60465483041,3.293500006298342,125559.90682278512,8.886100005966144,0.3860278413807583,0.33821656249427773,0.14290810655056818,0.42430980280280534,86.78502245126457,41.49237459150267
4.9,36.2,20.3,26.2,4.7,10.8,11.2,0.4,15.4,18.5,4.14285714285714,371700.0,26.3057,89192.52,6.3123,101890.8,7.211,46833.0236,3.3144,10736.2767,0.7598,35273.9013,2.4964,73063.5378,5.1708,308685.3331,21.8461,53243.2703,3.7681,132493.6538,9.3768,41656.33583646826,2.9481,3562.165231057592,0.25210001624737594,726.7520466626848,0.05140000462326844,46536.60446806107,3.293499992138401,125559.90627199947,8.886099964453326,0.477367185165209,0.309719627784946,0.126362915132046,0.378290825693658,100.391913875458,51.2919414889426
5.2,43.5,67.7,27.2,8.9,13.1,13.1,0.0,14.1,20.1,13.0192307692308,371700.0,26.3057,89192.52,6.3123,101890.8,7.211,46833.0236,3.3144,10736.2767,0.7598,35273.9013,2.4964,73063.5378,5.1708,308685.3331,21.8461,53243.2703,3.7681,132493.6538,9.3768,41656.3416,2.9481,3562.165,0.2521,726.752,0.0514,46536.6047,3.2935,125559.9071,8.8861,0.551331714609342,0.286028636546236,0.143027209002442,0.422563632727627,110.298963502806,58.700921845326
5.9,39.5,70.5,30.2,8.0,15.5,15.4,0.0,14.7,22.8,11.9491525423729,371700.0,26.3057,89192.52,6.3123,101890.8,7.211,46833.0236,3.3144,10736.2767,0.7598,35273.9013,2.4964,73063.5378,5.1708,308685.3331,21.8461,53243.2703,3.7681,132493.6538,9.3768,41656.3416,2.9481,3562.165,0.2521,726.752,0.0514,46536.6047,3.2935,125559.9071,8.8861,0.547103262396801,0.271434666775764,0.26734852435126,0.414090153630336,81.2492305702886,29.3465826843189
5.5,44.9,78.6,29.6,9.4,16.2,15.9,0.0,13.4,22.9,14.2909090909091,374310.0,26.3654,73378.8,5.1686,102637.8,7.2295,48400.2605,3.4092,11021.075,0.7763,36696.3507,2.5848,69229.9589,4.8764,356093.0751,25.0823,64216.2656,4.5232,145234.6002,10.23,35937.3462,2.5313,4357.2933,0.3069,912.5654,0.0643,47111.0521,3.3184,126813.0781,8.9324,0.39269191802428,0.270679575757197,0.213947400028097,0.433346350736777,36.5888546239526,19.9261309117824
4.9,44.8,69.2,29.0,8.3,15.8,16.2,0.0,13.2,22.3,14.1224489795918,374310.0,26.3654,73378.8,5.1686,102637.8,7.2295,48400.2605,3.4092,11021.075,0.7763,36696.3507,2.5848,69229.9589,4.8764,356093.0751,25.0823,64216.2656,4.5232,145234.6002,10.23,35937.3458370286,2.5313,4357.293311962626,0.3069000021172678,912.5653975515926,0.06430000008240065,47111.05175166144,3.318399988592875,126813.07717509876,8.932399970158283,0.194046543157303,0.301565562939897,0.113220168090614,0.448521128831796,16.4428457020866,18.6609180474364
4.5,29.3,35.1,29.1,5.4,13.7,14.9,0.0,15.5,21.4,7.8,374310.0,26.3654,73378.8,5.1686,102637.8,7.2295,48400.2605,3.4092,11021.075,0.7763,36696.3507,2.5848,69229.9589,4.8764,356093.0751,25.0823,64216.2656,4.5232,145234.6002,10.23,35937.3462,2.5313,4357.293272126024,0.3068999989948067,912.5653915859232,0.06429999959536861,47111.051809534394,3.3183999894951968,126813.07730973407,8.932399971108886,0.0473807141034616,0.320905359897426,0.12581012354834,0.401127087890733,8.65332118413857,12.6941645068505
3.2,31.8,57.6,25.8,7.7,11.2,13.4,0.3,14.6,18.5,18.0,374310.0,26.3654,73378.8,5.1686,102637.8,7.2295,48400.2605,3.4092,11021.075,0.7763,36696.3507,2.5848,69229.9589,4.8764,356093.0751,25.0823,64216.2656,4.5232,145234.6002,10.23,35937.3462,2.5313,4357.2933,0.3069,912.5654,0.0643,47111.0521,3.3184,126813.0781,8.9324,-0.0267629580096106,0.322378529414031,-0.0812817505402993,0.460419955950697,10.5222366035633,10.7074461721602
2.5,23.0,14.8,23.1,2.6,7.3,10.4,3.4,15.8,15.2,5.92,374310.0,26.3654,73378.8,5.1686,102637.8,7.2295,48400.2605,3.4092,11021.075,0.7763,36696.3507,2.5848,69229.9589,4.8764,356093.0751,25.0823,64216.2656,4.5232,145234.6002,10.23,35937.3462,2.5313,4357.2933,0.3069,912.5654,0.0643,47111.0521,3.3184,126813.0781,8.9324,-0.0337855416907562,0.320298641698917,0.0953665519506073,0.457859098919595,16.9289477040698,15.9628328200307
2.0,21.8,16.9,19.6,3.0,3.9,8.3,9.0,15.7,11.8,8.45,374310.0,26.3654,73378.8,5.1686,102637.8,7.2295,48400.2605,3.4092,11021.075,0.7763,36696.3507,2.5848,69229.9589,4.8764,356093.0751,25.0823,64216.2656,4.5232,145234.6002,10.23,35937.3462,2.5313,4357.2933,0.3069,912.5654,0.0643,47111.0521,3.3184,126813.0781,8.9324,0.021579005445124,0.316758391574871,0.0346410786097915,0.436085692003337,24.6377973101907,19.7144764719383
2.3,19.4,12.6,20.1,2.5,3.8,8.0,9.5,16.3,11.9,5.47826086956522,374310.0,26.3654,73378.8,5.1686,102637.8,7.2295,48400.2605,3.4092,11021.075,0.7763,36696.3507,2.5848,69229.9589,4.8764,356093.0751,25.0823,64216.2656,4.5232,145234.6002,10.23,35937.3462,2.5313,4357.2933,0.3069,912.5654,0.0643,47111.0521,3.3184,126813.0781,8.9324,0.0813329925765536,0.321516035411789,0.0799400174343812,0.361767581132092,32.4806524023796,16.9822230032779
3.1,24.1,14.7,22.1,3.2,6.0,8.8,5.1,16.1,14.0,4.74193548387097,374310.0,26.3654,73378.8,5.1686,102637.8,7.2295,48400.2605,3.4092,11021.075,0.7763,36696.3507,2.5848,69229.9589,4.8764,356093.0751,25.0823,64216.2656,4.5232,145234.6002,10.23,35937.3462,2.5313,4357.2933,0.3069,912.5654,0.0643,47111.0521,3.3184,126813.0781,8.9324,0.14874937085465703,0.3288629724058643,0.13124729331447663,0.3967566045547272,51.44415984611557,26.627930858156827
3.9,31.2,20.9,23.1,4.1,7.1,9.0,3.3,16.0,15.1,5.35897435897436,374310.0,26.3654,73378.8,5.1686,102637.8,7.2295,48400.2605,3.4092,11021.075,0.7763,36696.3507,2.5848,69229.9589,4.8764,356093.0751,25.0823,64216.2656,4.5232,145234.6002,10.23,35937.3462,2.5313,4357.293208571671,0.3069000013142424,912.5653886013895,0.06429999915022415,47111.053312206444,3.3184000978845964,126813.08132147181,8.932400261037179,0.3354045418287563,0.3473381689469071,0.13644573028924833,0.40468397458754535,89.23178079210656,41.183683662001826
5.0,37.1,44.1,26.9,7.2,11.7,12.1,0.3,15.2,19.2,8.82,374310.0,26.3654,73378.8,5.1686,102637.8,7.2295,48400.2605,3.4092,11021.075,0.7763,36696.3507,2.5848,69229.9589,4.8764,356093.0751,25.0823,64216.2656,4.5232,145234.6002,10.23,35937.3462,2.5313,4357.2933,0.3069,912.5654,0.0643,47111.0521,3.3184,126813.0781,8.9324,0.4945820293390962,0.32116028763796495,0.17169256079573436,0.45256418703000173,97.29516559168438,44.22825301329411
5.4,38.8,22.9,27.9,4.8,13.0,13.2,0.1,14.9,20.4,4.24074074074074,374310.0,26.3654,73378.8,5.1686,102637.8,7.2295,48400.2605,3.4092,11021.075,0.7763,36696.3507,2.5848,69229.9589,4.8764,356093.0751,25.0823,64216.2656,4.5232,145234.6002,10.23,35937.3462,2.5313,4357.2933,0.3069,912.5654,0.0643,47111.0521,3.3184,126813.0781,8.9324,0.5514571587134214,0.28393137021840165,0.23447730859027408,0.4038717494211243,98.93560185658211,42.07624681874647
6.0,36.7,50.1,30.2,7.2,15.1,14.8,0.0,15.1,22.6,8.35,374310.0,26.3654,73378.8,5.1686,102637.8,7.2295,48400.2605,3.4092,11021.075,0.7763,36696.3507,2.5848,69229.9589,4.8764,356093.0751,25.0823,64216.2656,4.5232,145234.6002,10.23,35937.3462,2.5313,4357.2933,0.3069,912.5654,0.0643,47111.0521,3.3184,126813.0781,8.9324,0.52506976709482,0.266146790776356,0.264559941477913,0.41458472278977,72.5762128838755,36.7859294135449
5.7,41.6,76.4,30.4,8.6,16.6,16.5,0.0,13.8,23.5,13.4035087719298,353700.0,25.1118,87014.7,6.1778,97296.75,6.9078,49590.5583,3.5208,11304.848,0.8026,37176.3865,2.6394,73994.23,5.2534,311961.17,22.1485,53712.1644,3.8134,131198.8045,9.3148,50150.7172,3.5606,4369.6913,0.3102,857.9851,0.0609,45288.1117,3.2153,120987.1675,8.5898,0.406681113807165,0.261356284986813,0.273142460921947,0.40774540801246,78.3315847478896,33.2172379750076
5.1,42.7,52.9,30.6,7.2,17.1,17.6,0.0,13.5,23.8,10.3725490196078,353700.0,25.1118,87014.7,6.1778,97296.75,6.9078,49590.5583,3.5208,11304.848,0.8026,37176.3865,2.6394,73994.23,5.2534,311961.17,22.1485,53712.1644,3.8134,131198.8045,9.3148,50150.7172,3.5606,4369.6913,0.3102,857.9851,0.0609,45288.1117,3.2153,120987.1675,8.5898,0.189869212793602,0.275176432134115,-0.0917725002775497,0.425963439102871,14.0908191342517,11.2092006591057
4.1,42.6,83.9,27.8,8.7,14.6,15.7,0.0,13.2,21.2,20.4634146341463,353700.0,25.1118,87014.7,6.1778,97296.75,6.9078,49590.5583,3.5208,11304.848,0.8026,37176.3865,2.6394,73994.23,5.2534,311961.17,22.1485,53712.1644,3.8134,131198.8045,9.3148,50150.7172,3.5606,4369.6913,0.3102,857.9851,0.0609,45288.1117,3.2153,120987.1675,8.5898,0.0188093883876931,0.298642138852966,-0.0237228641364394,0.475924976469813,8.28730220999861,12.5496355255016
3.0,39.7,30.8,24.7,5.4,11.4,13.2,0.2,13.3,18.0,10.2666666666667,353700.0,25.1118,87014.7,6.1778,97296.75,6.9078,49590.5583,3.5208,11304.848,0.8026,37176.3865,2.6394,73994.23,5.2534,311961.17,22.1485,53712.1644,3.8134,131198.8045,9.3148,50150.7172,3.5606,4369.6913,0.3102,857.9851,0.0609,45288.1117,3.2153,120987.1675,8.5898,-0.0467488786786546,0.307403690288895,0.07276261257896,0.392648068134554,6.82498759249297,10.484973608721
2.3,30.2,34.0,21.6,5.0,7.0,10.0,3.6,14.6,14.3,14.7826086956522,353700.0,25.1118,87014.7,6.1778,97296.75,6.9078,49590.5583,3.5208,11304.848,0.8026,37176.3865,2.6394,73994.23,5.2534,311961.17,22.1485,53712.1644,3.8134,131198.8045,9.3148,50150.7172,3.5606,4369.6913,0.3102,857.9851,0.0609,45288.1117,3.2153,120987.1675,8.5898,-0.0643373560153278,0.293996474131013,0.0656282523309803,0.424800466024165,7.84820002125247,7.37944647881279
2.1,21.4,22.4,19.6,3.2,3.8,8.2,9.3,15.8,11.7,10.6666666666667,353700.0,25.1118,87014.7,6.1778,97296.75,6.9078,49590.5583,3.5208,11304.848,0.8026,37176.3865,2.6394,73994.23,5.2534,311961.17,22.1485,53712.1644,3.8134,131198.8045,9.3148,50150.7172,3.5606,4369.6913,0.3102,857.9851,0.0609,45288.1117,3.2153,120987.1675,8.5898,-0.05292121092957,0.2787911753202,0.0898383132711561,0.468737616881391,12.6985329418807,11.724246372715
2.3,19.0,5.7,19.9,1.4,3.5,7.9,10.2,16.4,11.7,2.47826086956522,353700.0,25.1118,87014.7,6.1778,97296.75,6.9078,49590.5583,3.5208,11304.848,0.8026,37176.3865,2.6394,73994.23,5.2534,311961.17,22.1485,53712.1644,3.8134,131198.8045,9.3148,50150.7172,3.5606,4369.6913,0.3102,857.9851,0.0609,45288.1117,3.2153,120987.1675,8.5898,0.05550930958533706,0.2901230599956414,0.04029940940884227,0.39697237818731773,28.347916815455147,20.24324103764639
3.0,24.7,23.7,21.4,3.9,5.4,8.5,6.5,16.0,13.3,7.9,353700.0,25.1118,87014.7,6.1778,97296.75,6.9078,49590.5583,3.5208,11304.848,0.8026,37176.3865,2.6394,73994.23,5.2534,311961.17,22.1485,53712.1644,3.8134,131198.8045,9.3148,50150.7172,3.5606,4369.6913,0.3102,857.9851,0.0609,45288.1117,3.2153,120987.1675,8.5898,0.2790823476846734,0.32038392868046356,0.07611968165293334,0.4713399505246575,76.2602237835324,38.113651033516135
3.9,33.6,24.5,23.4,4.3,8.0,9.5,2.3,15.4,15.6,6.28205128205128,353700.0,25.1118,87014.7,6.1778,97296.75,6.9078,49590.5583,3.5208,11304.848,0.8026,37176.3865,2.6394,73994.23,5.2534,311961.17,22.1485,53712.1644,3.8134,131198.8045,9.3148,50150.7172,3.5606,4369.6913,0.3102,857.9851,0.0609,45288.1117,3.2153,120987.1675,8.5898,0.5107135457068448,0.2969591323865267,-0.04133764731567529,0.4989226545530979,99.16798996244506,36.93010399854305
4.4,48.4,64.0,24.4,8.7,11.1,11.3,0.2,13.3,17.7,14.5454545454545,353700.0,25.1118,87014.7,6.1778,97296.75,6.9078,49590.5583,3.5208,11304.848,0.8026,37176.3865,2.6394,73994.23,5.2534,311961.17,22.1485,53712.1644,3.8134,131198.8045,9.3148,50150.7172,3.5606,4369.6913,0.3102,857.9851,0.0609,45288.1117,3.2153,120987.1675,8.5898,0.6152088414795599,0.2654616022305645,0.18074884267683006,0.42518417414572224,110.16049540483263,39.823566234011615
5.2,44.3,62.6,27.5,7.8,13.6,13.5,0.0,14.0,20.5,12.0384615384615,353700.0,25.1118,87014.7,6.1778,97296.75,6.9078,49590.5583,3.5208,11304.848,0.8026,37176.3865,2.6394,73994.23,5.2534,311961.17,22.1485,53712.1644,3.8134,131198.8045,9.3148,50150.7172,3.5606,4369.6913,0.3102,857.9851,0.0609,45288.1117,3.2153,120987.1675,8.5898,0.593500526990168,0.268488452265503,0.167726826458912,0.434967886606494,94.011083689893,36.2187436541937
5.4,45.0,91.0,28.0,10.3,14.6,14.3,0.0,13.4,21.3,16.8518518518519,353700.0,25.1118,87014.7,6.1778,97296.75,6.9078,49590.5583,3.5208,11304.848,0.8026,37176.3865,2.6394,73994.23,5.2534,311961.17,22.1485,53712.1644,3.8134,131198.8045,9.3148,50150.7172,3.5606,4369.6913,0.3102,857.9851,0.0609,45288.1117,3.2153,120987.1675,8.5898,0.503152725660772,0.270135843304566,0.104387659335956,0.447628444992851,76.115648674886,33.3425131236618
5.5,40.9,57.4,29.2,7.9,15.0,14.9,0.0,14.2,22.1,10.4363636363636,429332.4,30.4491,88227.0198,6.2572,101986.416,7.2331,50213.2293,3.5612,11586.4354,0.8217,36736.0866,2.6054,71573.8259,5.0762,346946.3226,24.6061,61159.7199,4.3376,140979.9592,9.9986,40139.77744352563,2.8468,4349.382962775261,0.30849999215513885,884.4673851529637,0.0626999992338214,52979.12417257514,3.757399895052058,143873.40407074665,10.203799709214755,0.3384007961166,0.27743516173928,0.0830420208722984,0.4309760783136,56.5228275406753,20.5937725354266
5.1,36.1,44.5,29.0,6.9,14.4,14.9,0.0,14.6,21.7,8.72549019607843,429332.4,30.4491,88227.0198,6.2572,101986.416,7.2331,50213.2293,3.5612,11586.4354,0.8217,36736.0866,2.6054,71573.8259,5.0762,346946.3226,24.6061,61159.7199,4.3376,140979.9592,9.9986,40139.776659415475,2.8468,4349.382942000239,0.3085000002563894,884.4673960062122,0.06269999972915104,52979.124744559726,3.757399923733032,143873.40572313088,10.203799794287454,0.119434879227186,0.297569725416121,0.111819102203199,0.466286173922657,14.3164532261518,11.4510546509937
4.1,40.4,65.4,27.8,8.3,14.3,15.5,0.0,13.4,21.0,15.9512195121951,429332.4,30.4491,88227.0198,6.2572,101986.416,7.2331,50213.2293,3.5612,11586.4354,0.8217,36736.0866,2.6054,71573.8259,5.0762,346946.3226,24.6061,61159.7199,4.3376,140979.9592,9.9986,40139.77681647427,2.8468,4349.382878328411,0.3084999949731853,884.4673827591604,0.06269999976998618,52979.124918327514,3.7573999340648685,143873.40880000003,10.203799999999998,-0.0153557446614739,0.316616915926,-0.01442367708547,0.455295815608578,9.77908847967126,15.9776502377206
2.9,42.6,81.0,23.9,8.2,11.3,13.3,0.3,12.6,17.6,27.9310344827586,429332.4,30.4491,88227.0198,6.2572,101986.416,7.2331,50213.2293,3.5612,11586.4354,0.8217,36736.0866,2.6054,71573.8259,5.0762,346946.3226,24.6061,61159.7199,4.3376,140979.9592,9.9986,40139.77536110679,2.8468,4349.382603430633,0.308499977752209,884.4673485026237,0.06269999690069183,52979.124189879425,3.75739996138958,143873.4064535642,10.203799884318505,-0.07420968935772,0.318277416775697,-0.0390930425743036,0.41414331405903,9.22718208723246,20.8120459324826
2.2,33.8,33.1,20.5,4.9,6.6,9.8,4.1,13.9,13.5,15.0454545454545,429332.4,30.4491,88227.0198,6.2572,101986.416,7.2331,50213.2293,3.5612,11586.4354,0.8217,36736.0866,2.6054,71573.8259,5.0762,346946.3226,24.6061,61159.7199,4.3376,140979.9592,9.9986,40139.7784,2.8468,4349.3831,0.3085,884.4674,0.0627,52979.1259,3.7574,143873.4088,10.2038,-0.0475065600147708,0.304541937559828,0.089974638843936,0.443456884014335,11.2597793056126,20.3175783772622
2.0,21.7,12.7,18.9,2.2,3.1,7.7,10.6,15.8,10.9,6.35,429332.4,30.4491,88227.0198,6.2572,101986.416,7.2331,50213.2293,3.5612,11586.4354,0.8217,36736.0866,2.6054,71573.8259,5.0762,346946.3226,24.6061,61159.7199,4.3376,140979.9592,9.9986,40139.7784,2.8468,4349.3831,0.3085,884.4674,0.0627,52979.1259,3.7574,143873.4088,10.2038,0.0826413237560233,0.290261423940753,0.137285157054998,0.448329238140623,22.5992437039318,19.7217982968292
2.1,24.9,22.6,18.2,3.4,3.1,7.7,11.2,15.2,10.6,10.7619047619048,429332.4,30.4491,88227.0198,6.2572,101986.416,7.2331,50213.2293,3.5612,11586.4354,0.8217,36736.0866,2.6054,71573.8259,5.0762,346946.3226,24.6061,61159.7199,4.3376,140979.9592,9.9986,40139.7784,2.8468,4349.382798490986,0.3084999920531724,884.467379952699,0.06269999890404312,52979.12310401994,3.757399824874293,143873.40117892894,10.203799516999068,0.31188735295335085,0.2895554538801453,0.09579951323270405,0.43509750146296333,65.14373415421687,32.07488229842765
2.7,31.6,43.6,18.7,5.7,4.3,7.8,8.4,14.4,11.5,16.1481481481481,429332.4,30.4491,88227.0198,6.2572,101986.416,7.2331,50213.2293,3.5612,11586.4354,0.8217,36736.0866,2.6054,71573.8259,5.0762,346946.3226,24.6061,61159.7199,4.3376,140979.9592,9.9986,40139.7784,2.8468,4349.3831,0.3085,884.4674,0.0627,52979.1259,3.7574,143873.4088,10.2038,0.47750837797010026,0.27979982084282834,0.16575338223362002,0.48397113084411053,108.43418317308371,43.89706808546013
3.7,35.2,25.4,22.5,4.1,7.7,9.3,2.4,14.8,15.1,6.86486486486486,429332.4,30.4491,88227.0198,6.2572,101986.416,7.2331,50213.2293,3.5612,11586.4354,0.8217,36736.0866,2.6054,71573.8259,5.0762,346946.3226,24.6061,61159.7199,4.3376,140979.9592,9.9986,40139.7784,2.8468,4349.382788841117,0.30849998175895454,884.4673587863691,0.06269999751993194,52979.12329654263,3.757399835212374,143873.40253556508,10.203799606761468,0.582052003919445,0.268425834521243,0.22407941391388,0.435535482725882,119.452859907253,42.3488642026019
4.8,38.8,49.8,25.9,6.7,10.9,11.4,0.5,15.0,18.4,10.375,429332.4,30.4491,88227.0198,6.2572,101986.416,7.2331,50213.2293,3.5612,11586.4354,0.8217,36736.0866,2.6054,71573.8259,5.0762,346946.3226,24.6061,61159.7199,4.3376,140979.9592,9.9986,40139.7755378942,2.8468,4349.3826547809895,0.30849997520258243,884.4673710092758,0.06269999887716528,52979.12258884782,3.757399875432075,143873.40601956917,10.203799863792245,0.639820436082544,0.262928047317516,0.243014564830766,0.456370495664883,152.899335209017,61.6893831806798
